Account ID,Account Owner,Account Owner ID,Rating,Account Name,Phone,Parent Account,Parent Account ID,Website,Account Type,Ownership,Created By,Created by ID,Modified By,Modified by ID,Created Time,Modified Time,Last Activity Time,Tag,Record Id,KMHFL Code,Emergency Contact,Email,Number of beds in the hospital,Number of critical care beds,Number of beds in the ED,ED Department,County Google Drive URL,Google Maps URL,Piped Oxygen in ED,Alternate Email,Alternate Phone
zcrm_5621728000000486565,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Active,Kiambu County,0721354618,,,http://www.kiambu.go.ke/,County,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-02-20 11:45:19,2023-06-06 09:50:39,2023-06-14 19:04:22,County Accounts,5621728000000486565,,Dispatch (0700820227),,,,,,https://drive.google.com/drive/folders/1V5yzM-kYnT7NRpEmY2CVTbiQk31ZSK6c?usp=share_link,https://goo.gl/maps/reWFBjDiD6fSYRTi8?coh=178573&entry=tt,No,,
zcrm_5621728000001081001,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Active,Emergency Medicine Kenya Foundation,254 20 2100054,,,https://www.emergencymedicinekenya.org/,Partner,NGO,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-04-21 19:04:16,2023-06-06 09:50:39,2023-06-14 19:04:23,,5621728000001081001,,0710 633 855,emkf@emkfoundation.org,,,,,https://drive.google.com/drive/shared-drives,https://goo.gl/maps/ftC1nxqooRmh8AiB8?coh=178573&entry=tt,,,
zcrm_5621728000001230088,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Active,Coast General Teaching and Referral Hospital,0721425877,Mombasa County,zcrm_5621728000000485236,https://cgtrh.go.ke/,County Referral Hospital,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:23,Mombasa,5621728000001230088,11289,0722 207 868,info@cgtrh.go.ke,300,8,28,Yes,https://drive.google.com/drive/folders/1-5uQla277WSBUsSGaMSTnm86_lGGyZl4?usp=share_link,https://goo.gl/maps/csPbM8toLmrZXXPi6?coh=178573&entry=tt,Yes,,
zcrm_5621728000001230093,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,Likoni Sub-County Hospital,0717114047,Mombasa County,zcrm_5621728000000485236,https://likoni-subcounty-hospital.business.site/,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:22,Mombasa,5621728000001230093,11522,0723 910684,francisndiege@gmail.com,20,0,3,Yes,https://drive.google.com/drive/folders/1-5uQla277WSBUsSGaMSTnm86_lGGyZl4?usp=share_link,https://goo.gl/maps/J2hJztAGBqhdhTXK9?coh=178573&entry=tt,No,,
zcrm_5621728000001230094,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,Tudor Sub-County Hospital,254,Mombasa County,zcrm_5621728000000485236,,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-06 09:50:39,Mombasa,5621728000001230094,11861,,eddy.nzomo@outlook.com,12,0,1,Yes,https://drive.google.com/drive/folders/1-5uQla277WSBUsSGaMSTnm86_lGGyZl4?usp=share_link,https://goo.gl/maps/e1nmsvjXQBCar5uRA?coh=178573&entry=tt,No,,
zcrm_5621728000001230095,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Active,Port Reitz Sub-County Hospital,079989969,Mombasa County,zcrm_5621728000000485236,https://port-reitz-subcounty-hospital.business.site/,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:23,Mombasa,5621728000001230095,20742,0720 419492,godanaabbas@gmail.com,160,0,0,Yes,https://drive.google.com/drive/folders/1-5uQla277WSBUsSGaMSTnm86_lGGyZl4?usp=share_link,https://goo.gl/maps/WBPwAA7EtT4bPFqu8?coh=178573&entry=tt,No,,
zcrm_5621728000001230096,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Active,Msambweni County Referral Hospital,0722171782,Kwale County,zcrm_5621728000000485381,https://msambweni-county-hospital.business.site/,County Referral Hospital,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:22,Kwale,5621728000001230096,11655,0758 722002,zubeiraa@yahoo.com,255,0,3,Yes,https://drive.google.com/drive/folders/1KHQBb62W3JxNd1RMHpgduloQZ_EleLmm?usp=share_link,https://goo.gl/maps/GaJVFyzsDhREiVMM9?coh=178573&entry=tt,No,,
zcrm_5621728000001230101,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,Kinango Sub-County Hospital,0715963237,Kwale County,zcrm_5621728000000485381,https://kinango-sub-county-hospital.business.site/,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-06 09:50:39,Kwale,5621728000001230101,11480,0715 963237,jerryshem75@gmail.com,113,0,0,No,https://drive.google.com/drive/folders/1KHQBb62W3JxNd1RMHpgduloQZ_EleLmm?usp=share_link,https://goo.gl/maps/GaJVFyzsDhREiVMM9?coh=178573&entry=tt,No,,
zcrm_5621728000001230102,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Active,Kwale Sub-County Hospital,0718498708,Kwale County,zcrm_5621728000000485381,https://kwale-subcounty-hospital.business.site/,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:22,Kwale,5621728000001230102,11507,0777 174443,,76,,6,Yes,https://drive.google.com/drive/folders/1KHQBb62W3JxNd1RMHpgduloQZ_EleLmm?usp=share_link,https://goo.gl/maps/YQCF3gPV71T8XiKA6?coh=178573&entry=tt,No,,
zcrm_5621728000001230103,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Active,Kilifi County Referral Hospital,0721342794,Kilifi County,zcrm_5621728000000484001,https://kilificounty-hospital.business.site/,County Referral Hospital,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:18,Kilifi,5621728000001230103,11474,0758 722003,,204,0,4,Yes,https://drive.google.com/drive/folders/1taWXgehZU5FJDg8R7HbITSn2moKx6U-j?usp=share_link,https://goo.gl/maps/8YyEpRLimHGBYxfj9?coh=178573&entry=tt,Yes,,
zcrm_5621728000001230108,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,Malindi Sub-County Hospital,0711232502,Kilifi County,zcrm_5621728000000484001,https://malindi-subcounty-hospital.business.site/,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:22,Kilifi,5621728000001230108,11555,020 2131261,dahirsomow@yahoo.com,214,0,6,No,https://drive.google.com/drive/folders/1taWXgehZU5FJDg8R7HbITSn2moKx6U-j?usp=share_link,https://goo.gl/maps/E23HRw94u8moryQt5?coh=178573&entry=tt,No,,
zcrm_5621728000001230109,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Active,Mariakani Sub-County Hospital,0722780485,Kilifi County,zcrm_5621728000000484001,https://mariakani-subcounty-hospital.business.site/,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:23,Kilifi,5621728000001230109,11566,0722 780485,adankalla@hotmail.com,80,0,4,Yes,https://drive.google.com/drive/folders/1taWXgehZU5FJDg8R7HbITSn2moKx6U-j?usp=share_link,https://goo.gl/maps/FHchu4FZqLfvXhQP6?coh=178573&entry=tt,No,,
zcrm_5621728000001230110,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Active,Hola County Referral Hospital,0721398950,Tana River County,zcrm_5621728000000484541,https://hola-county-hospital.business.site/,County Referral Hospital,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:22,Tana River,5621728000001230110,11411,0758 722004,,220,0,3,No,https://drive.google.com/drive/folders/1l_RfPUqCr9EMXlCLUnqdMN_fSi2c9VE3?usp=share_link,https://goo.gl/maps/xQfauAT9YbV4SNqe7?coh=178573&entry=tt,No,,
zcrm_5621728000001230115,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,Bura Sub-County Hospital,254,Tana River County,zcrm_5621728000000484541,https://bura-tana-nursing-home.business.site/,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-06 09:50:39,Tana River,5621728000001230115,11264,0722 505865,maureen.ogeto20@gmail.com,20,0,2,Yes,https://drive.google.com/drive/folders/1l_RfPUqCr9EMXlCLUnqdMN_fSi2c9VE3?usp=share_link,https://goo.gl/maps/ZTU2jHp4e3TiuUoJ9?coh=178573&entry=tt,No,,
zcrm_5621728000001230116,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Active,Ngao Sub-County Hospital,0718698365,Tana River County,zcrm_5621728000000484541,https://ngao-subcounty-hospital.business.site/,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:20,Tana River,5621728000001230116,11711,0759 726256,pghembu@gmail.com,60,0,3,Yes,https://drive.google.com/drive/folders/1l_RfPUqCr9EMXlCLUnqdMN_fSi2c9VE3?usp=share_link,https://goo.gl/maps/nconn3uquuZAsKi86?coh=178573&entry=tt,No,,
zcrm_5621728000001230117,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Active,Lamu County Referral Hospital,0710640130,Lamu County,zcrm_5621728000000484603,https://lamucountyhospital.business.site/,County Referral Hospital,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:22,Lamu,5621728000001230117,11512,0758 722005,drmusilag@gmail.com,100,5,5,Yes,https://drive.google.com/drive/folders/14BqsOR8IRs7cghgLB-qSVqLCRD10NmA9?usp=share_link,https://goo.gl/maps/SKXq1mHboABfjKCp9?coh=178573&entry=tt,EMKF Installed,,
zcrm_5621728000001230122,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,Faza Sub-County Hospital,0712282586,Lamu County,zcrm_5621728000000484603,https://fazasubcountyhospital.business.site/,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:20,Lamu,5621728000001230122,11373,0725431864,,16,0,0,No,https://drive.google.com/drive/folders/14BqsOR8IRs7cghgLB-qSVqLCRD10NmA9?usp=share_link,https://goo.gl/maps/gcJQntijsT5KKsge9?coh=178573&entry=tt,No,,
zcrm_5621728000001230123,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,Witu Sub-County Hospital,254,Lamu County,zcrm_5621728000000484603,,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-06 09:50:39,Lamu,5621728000001230123,11907,,masilajoe@gmail.com,24,0,2,No,https://drive.google.com/drive/folders/14BqsOR8IRs7cghgLB-qSVqLCRD10NmA9?usp=share_link,https://goo.gl/maps/9gQwneSi6gCFDVeT7?coh=178573&entry=tt,No,,
zcrm_5621728000001230124,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Active,Mpeketoni Sub-County Hospital,0723629934,Lamu County,zcrm_5621728000000484603,https://mpeketonisubcountyhospital.business.site/,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:20,Lamu,5621728000001230124,11649,0708021087,bmmugure08@gmail.com,65,0,0,Yes,https://drive.google.com/drive/folders/14BqsOR8IRs7cghgLB-qSVqLCRD10NmA9?usp=share_link,https://goo.gl/maps/rfpA3jzP77xwNW9G6?coh=178573&entry=tt,No,,
zcrm_5621728000001230125,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Active,Moi County Referral Hospital,0727463100,Taita Taveta County,zcrm_5621728000000484302,https://moi-county-referral-voi.business.site/,County Referral Hospital,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:18,Taita-Taveta,5621728000001230125,11641,0758 722006,paulawatahi@gmail.com,130,0,5,Yes,https://drive.google.com/drive/folders/1EV4FrLnTT23zRVCGUgdVagjw8vP5Plsq?usp=share_link,https://goo.gl/maps/rUg4auR2go4zKGuU8?coh=178573&entry=tt,EMKF Installed,,
zcrm_5621728000001230130,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Active,Taveta Sub-County Hospital,0736655024,Taita Taveta County,zcrm_5621728000000484302,https://tavetasubcounty-hospital.business.site/,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:20,Taita-Taveta,5621728000001230130,11840,0736 655024,,100,0,0,No,https://drive.google.com/drive/folders/1EV4FrLnTT23zRVCGUgdVagjw8vP5Plsq?usp=share_link,https://goo.gl/maps/UPV3ywsK3Jno3w9y8?coh=178573&entry=tt,No,,
zcrm_5621728000001230131,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,Mwatate Sub-County Hospital,0707427527,Taita Taveta County,zcrm_5621728000000484302,https://mwatatesubcounty-hospital.business.site/,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:20,Taita-Taveta,5621728000001230131,11695,0729 292836,njeeri73@gmail.com,26,0,1,No,https://drive.google.com/drive/folders/1EV4FrLnTT23zRVCGUgdVagjw8vP5Plsq?usp=share_link,https://goo.gl/maps/wq1FuiGFQyt2xysn7?coh=178573&entry=tt,No,,
zcrm_5621728000001230132,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Active,Wesu Sub-County Hospital,0713519960,Taita Taveta County,zcrm_5621728000000484302,https://www.wesuhospital.com/,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:22,Taita-Taveta,5621728000001230132,11906,0713 519960,,60,0,2,No,https://drive.google.com/drive/folders/1EV4FrLnTT23zRVCGUgdVagjw8vP5Plsq?usp=share_link,https://goo.gl/maps/mkREdcTpp1Unoyj9A?coh=178573&entry=tt,No,,
zcrm_5621728000001230133,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Active,Garissa County Referral Hospital,0718189051,Garissa County,zcrm_5621728000000485270,https://garissa-county-hospital.business.site/,County Referral Hospital,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:20,Garissa,5621728000001230133,13346,0758 722007,,170,4,9,Yes,https://drive.google.com/drive/folders/1ue4LX28v_KG7-sFXiuxw-KHhJte4axlw?usp=share_link,https://goo.gl/maps/UWX55Z1eGpN2Wmn5A?coh=178573&entry=tt,Yes,,
zcrm_5621728000001230138,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,Dadaab Sub-County Hospital,0723720567,Garissa County,zcrm_5621728000000485270,https://dadaab-subcounty-hospital.business.site/,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:22,Garissa,5621728000001230138,13316,0723 720567,,240,0,0,No,https://drive.google.com/drive/folders/1ue4LX28v_KG7-sFXiuxw-KHhJte4axlw?usp=share_link,https://goo.gl/maps/vDvPaEuAeEBsRNg59?coh=178573&entry=tt,No,,
zcrm_5621728000001230139,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,Ijara Sub-County Hospital Masalani,0728635669,Garissa County,zcrm_5621728000000485270,https://ijara-hospital.business.site/,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:20,Garissa,5621728000001230139,13406,0728 635669,,37,0,0,Yes,https://drive.google.com/drive/folders/1ue4LX28v_KG7-sFXiuxw-KHhJte4axlw?usp=share_link,https://goo.gl/maps/Lrd82pzhvrQgcJueA?coh=178573&entry=tt,No,,
zcrm_5621728000001230140,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,Modogashe Sub-County Hospital,0711175900,Garissa County,zcrm_5621728000000485270,https://modogashesubcountyhospital.business.site/,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:18,Garissa,5621728000001230140,13411,046 2102128,,50,0,0,Yes,https://drive.google.com/drive/folders/1ue4LX28v_KG7-sFXiuxw-KHhJte4axlw?usp=share_link,https://goo.gl/maps/gRj4zyPuVafBHVUm9?coh=178573&entry=tt,No,,
zcrm_5621728000001230141,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,MSF Dagahaley Hospital,,Garissa County,zcrm_5621728000000485270,https://msf-dagahaley-hospital.business.site/,NGO Hospital,NGO,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-06 09:50:39,Garissa,5621728000001230141,13318,0708 847905,wamalwaa@yahoo.com,100,20,2,Yes,https://drive.google.com/drive/folders/1ue4LX28v_KG7-sFXiuxw-KHhJte4axlw?usp=share_link,https://goo.gl/maps/qocNygv3MRPVwj2NA?coh=178573&entry=tt,No,,
zcrm_5621728000001230142,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,IRC Hagadera Hospital,,Garissa County,zcrm_5621728000000485270,,NGO Hospital,NGO,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-06 09:50:39,Garissa,5621728000001230142,13359,,,0,20,0,No,https://drive.google.com/drive/folders/1ue4LX28v_KG7-sFXiuxw-KHhJte4axlw?usp=share_link,https://goo.gl/maps/dav4YNCae3XifC437?coh=178573&entry=tt,No,,
zcrm_5621728000001230143,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,IFO-2 Red Cross Hospital,,Garissa County,zcrm_5621728000000485270,https://ifo-2-red-cross-hospital.business.site/,NGO Hospital,NGO,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:22,Garissa,5621728000001230143,18799,0720 609139,,100,0,2,Yes,https://drive.google.com/drive/folders/1ue4LX28v_KG7-sFXiuxw-KHhJte4axlw?usp=share_link,https://goo.gl/maps/EcJpivCga1K3inxQA?coh=178573&entry=tt,No,,
zcrm_5621728000001230144,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Active,Wajir County Referral Hospital,0721 355387,Wajir County,zcrm_5621728000000486048,https://wajir-county-hospital.business.site/,County Referral Hospital,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:18,Wajir,5621728000001230144,13452,0758 722008,kimailemuisyo@gmail.com,200,0,5,No,https://drive.google.com/drive/folders/1DFt1QsOh7FVrITNjUQN-JiPR5StAn23A?usp=share_link,https://goo.gl/maps/H1Ftpcig7Fkb21pH6?coh=178573&entry=tt,EMKF Installed,,
zcrm_5621728000001230149,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,Bute Sub County Hospital,0726279835,Wajir County,zcrm_5621728000000486048,https://bute-subcounty-hospital.business.site/,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:22,Wajir,5621728000001230149,13314,0758 722008,abk571@gmail.com,30,0,10,No,https://drive.google.com/drive/folders/1DFt1QsOh7FVrITNjUQN-JiPR5StAn23A?usp=share_link,https://goo.gl/maps/JQiGwsG69kXdYWpU9?coh=178573&entry=tt,No,,
zcrm_5621728000001230150,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,Griftu Sub County Hospital,0719631120,Wajir County,zcrm_5621728000000486048,https://griftu-sub-county-hospital.business.site/,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:18,Wajir,5621728000001230150,13352,0724 115888,,34,0,1,No,https://drive.google.com/drive/folders/1DFt1QsOh7FVrITNjUQN-JiPR5StAn23A?usp=share_link,https://goo.gl/maps/DWHZR7FYEKuMHv4U8?coh=178573&entry=tt,No,,
zcrm_5621728000001230151,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,Habaswein District Hospital,0710332136,Wajir County,zcrm_5621728000000486048,https://habaswein-district-hospital.business.site/,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:22,Wajir,5621728000001230151,13357,0718 665356,,21,0,0,No,https://drive.google.com/drive/folders/1DFt1QsOh7FVrITNjUQN-JiPR5StAn23A?usp=share_link,https://goo.gl/maps/gC1jch3ergAB3vqU8?coh=178573&entry=tt,No,,
zcrm_5621728000001230152,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Active,Mandera County Referral Hospital,0722640065,Mandera County,zcrm_5621728000000484349,,County Referral Hospital,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 10:41:44,2023-06-14 19:04:22,Mandera,5621728000001230152,13402,0720 327855,,0,0,0,No,https://drive.google.com/drive/folders/1l-8xiQAixV6wyRie4aoP5rbygmx3w6mF?usp=sharing,https://goo.gl/maps/qdhWmWaBGwpgNsMK7?coh=178573&entry=tt,Yes,,
zcrm_5621728000001230157,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Active,Mandera North Sub-County Hospital,0798333840,Mandera County,zcrm_5621728000000484349,,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:23,Mandera,5621728000001230157,13423,,,0,0,0,No,https://drive.google.com/drive/folders/1l-8xiQAixV6wyRie4aoP5rbygmx3w6mF?usp=sharing,https://goo.gl/maps/LjuALS7GwKVHMGoi8?coh=178573&entry=tt,No,,
zcrm_5621728000001230158,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Active,Isiolo County Referral Hospital,0721992303,Isiolo County,zcrm_5621728000000485063,https://isiolo-county-hospital.business.site/,County Referral Hospital,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:18,Isiolo,5621728000001230158,12094,0758 722011,fredrickayany@gmail.com,300,0,6,Yes,https://drive.google.com/drive/folders/1FFfa3XTtyvu3lQSJa3csB1kBVOKfkYvT?usp=share_link,https://goo.gl/maps/wLsD249jEyTjXyPN9?coh=178573&entry=tt,Yes,,
zcrm_5621728000001230163,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Active,Meru Teaching And Referral Hospital,0735743405,Meru County,zcrm_5621728000000484048,https://meru-hospital.business.site/,County Referral Hospital,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:20,Meru,5621728000001230163,17266,0758 722012,kipbenz@gmail.com,334,0,6,Yes,https://drive.google.com/drive/folders/1kjlWn7dxhfdGY33LsO-6rYk2HLWCUue4?usp=share_link,https://goo.gl/maps/XnsF4GMgPZ8XGyVp7?coh=178573&entry=tt,Yes,,
zcrm_5621728000001230168,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,Kanyakine Sub-County Hospital,0746007255,Meru County,zcrm_5621728000000484048,https://kanyakine-subcounty-hospital.business.site/,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:20,Meru,5621728000001230168,12181,0746 007255,,77,0,0,No,https://drive.google.com/drive/folders/1kjlWn7dxhfdGY33LsO-6rYk2HLWCUue4?usp=share_link,https://goo.gl/maps/FYnCkMoF9Zvy3ghA9?coh=178573&entry=tt,No,,
zcrm_5621728000001230169,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Not Active,Miathene Sub-County Hospital,0703559866,Meru County,zcrm_5621728000000484048,https://miathene-subcounty-hospital.business.site/,Sub-County Hosptial,County Government,Emergency Medicine Kenya Foundation,zcrm_5621728000000399001,Duane Thuku,zcrm_5621728000000450001,2023-05-03 20:38:58,2023-06-06 09:50:39,2023-06-14 19:04:22,Meru,5621728000001230169,16234,0703 559866,,34,0,2,No,https://drive.google.com/drive/folders/1kjlWn7dxhfdGY33LsO-6rYk2HLWCUue4?usp=share_link,https://goo.gl/maps/mg3YAVxngP7eW28M8?coh=178573&entry=tt,No,,
